#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N430WB",unit_software_part_number="006-B1727-2L",product="GDU 460",software_version="9.00",system_id="60002EB05E7DB",unit="PFD1",airframe_hours="147.5",engine_hours="147.5"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:22:28,20:22:28,-08:00,+37.5137964,-122.4948926,-4,3D-,505366.3,46.2,51,19,15,0.39,,1.2,9,-284,73,-1,0.0,0,,,-0.016,0.979,+1.069,,344,,,,30.31,,GPS1,,,,,,,,,,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-361,,,,081001F8 A28 A28,5,,,,,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,,,101
2022-02-25,12:22:29,20:22:29,-08:00,+37.5134374,-122.4951916,25,3D (SFD1),505349.0,22.3,,-0,-0,0.23,,1.2,9,-285,73,-7,0.0,0,,,-0.015,0.980,+0.973,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-361,,,,081001F8 A30 A30,7,,L+,,,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,,,101
2022-02-25,12:22:30,20:22:30,-08:00,+37.5134362,-122.4952031,26,3D (SFD1),505350.0,3.0,,-0,-0,0.02,,1.2,9,-285,73,-3,0.0,0,,,-0.016,0.980,+0.799,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-362,,,,081001F8 A32 A32,6,,,,,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:31,20:22:31,-08:00,+37.5134376,-122.4952091,23,3D (SFD1),505351.0,0.5,,-0,-0,0.03,,1.2,9,-285,73,-0,0.0,0,,,-0.019,0.983,+0.766,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-362,,,,081001F8 A34 A34,7,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:32,20:22:32,-08:00,+37.5134478,-122.4952024,24,3D (SFD1),505352.0,0.1,,-0,-0,-0.02,,1.2,9,-284,73,5,0.0,0,,,-0.015,0.979,+0.628,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-362,,,,081001F8 A36 A36,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:33,20:22:33,-08:00,+37.5134329,-122.4952132,15,3D (SFD1),505353.1,0.1,,-0,-0,0.08,,1.2,9,-284,73,-0,0.0,0,,,-0.016,0.981,+0.277,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Powerup,,,,,,,,,,,,-13.2,14.9,-362,,,,081101F8 A38 A38,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:34,20:22:34,-08:00,+37.5134276,-122.4952104,14,3D (SFD1),505354.0,0.1,,-0,-0,0.06,,1.2,9,-285,73,-3,0.0,-0,,,-0.018,0.979,-0.006,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail / Servo communication fault / 00000001 00000000,,,,,,,,,,,,-13.2,14.9,-362,,,,081101F8 A41 A41,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:35,20:22:35,-08:00,+37.5134314,-122.4952080,16,3D (SFD1),505355.0,0.1,,-0,-0,0.15,,1.2,9,-285,73,-3,0.0,0,,,-0.015,0.980,-0.065,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-362,,,,081101F8 A43 A43,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:36,20:22:36,-08:00,+37.5134396,-122.4951955,23,3D (SFD1),505356.0,0.1,,-0,-0,-0.01,,1.2,9,-285,73,-2,0.0,0,,,-0.017,0.982,-0.126,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-362,,,,081101F8 A46 A46,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:37,20:22:37,-08:00,+37.5134448,-122.4951931,27,3D (SFD1),505357.0,0.0,,-0,-0,0.03,,1.2,9,-285,73,-3,0.0,-0,,,-0.015,0.980,-0.167,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-362,,,,081101F8 A48 A48,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:38,20:22:38,-08:00,+37.5134408,-122.4951929,25,3D (SFD1),505358.0,0.1,,-0,-0,-0.10,,1.2,9,-285,73,2,0.0,0,,,-0.017,0.980,-0.082,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-361,,,,081101F8 A50 A50,8,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:39,20:22:39,-08:00,+37.5134400,-122.4951926,26,3D (SFD1),505359.0,0.1,,-0,-0,-0.01,,1.7,9,-285,73,-0,0.0,0,,,-0.016,0.980,+0.081,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-361,,,,081101F8 A52 A52,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:40,20:22:40,-08:00,+37.5134330,-122.4951975,34,3D (SFD1),505360.0,0.1,,-0,-0,-0.05,,1.7,9,-285,73,-3,0.0,0,,,-0.016,0.980,+0.272,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-361,,,,081101F8 A54 A54,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:41,20:22:41,-08:00,+37.5139973,-122.4948994,37,3D,505379.2,0.0,,0,0,0.57,,1.2,9,-285,73,-1,0.0,-0,,,-0.017,0.981,+0.447,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-361,,,,040001F8 A56 A56,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:42,20:22:42,-08:00,+37.5139867,-122.4949193,39,3D,505380.2,0.0,,0,0,0.58,,1.2,9,-285,73,-3,0.0,-0,,,-0.016,0.981,+0.626,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-361,,,,040001F8 A59 A59,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:43,20:22:43,-08:00,+37.5139639,-122.4949440,39,3D,505381.2,0.0,,0,0,0.40,,1.2,9,-285,73,-0,0.0,0,,,-0.017,0.979,+0.774,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-360,,,,040001F8 A62 A62,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,215,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:44,20:22:44,-08:00,+37.5139417,-122.4949712,39,3D,505382.2,0.0,,0,0,0.22,,1.2,9,-285,73,1,0.0,0,,,-0.016,0.980,+0.778,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-360,,,,040001F8 A65 A65,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:45,20:22:45,-08:00,+37.5139070,-122.4950033,38,3D,505383.2,0.0,,0,0,0.11,,1.2,9,-285,73,4,0.0,0,,,-0.017,0.980,+0.712,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-360,,,,040001F8 A67 A67,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,237,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:46,20:22:46,-08:00,+37.5138773,-122.4950285,37,3D,505384.2,0.0,,0,0,0.07,,1.2,9,-285,73,-2,0.0,0,,,-0.016,0.979,+0.685,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-359,,,,040001F8 A70 A70,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:47,20:22:47,-08:00,+37.5138523,-122.4950465,37,3D,505385.2,0.0,,0,0,0.04,,1.7,9,-285,73,3,0.0,1,,,-0.017,0.980,+0.682,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-359,,,,040001F8 A71 A71,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:48,20:22:48,-08:00,+37.5138317,-122.4950605,37,3D,505386.2,0.0,,0,0,0.02,,1.2,9,-285,73,3,0.0,-0,,,-0.016,0.980,+0.567,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,14.9,-358,,,,040001F8 A74 A74,6,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:49,20:22:49,-08:00,+37.5138095,-122.4950742,37,3D,505387.2,0.0,,0,0,0.02,,1.2,9,-285,73,1,0.0,-0,,,-0.017,0.980,+0.581,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-357,,,,040001F8 A77 A77,5,,,1200,ALT,151,21,20,33.7,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:50,20:22:50,-08:00,+37.5137883,-122.4950868,36,3D,505388.2,0.0,,0,0,0.01,,1.2,9,-285,73,1,0.0,-0,,,-0.017,0.979,+0.637,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-357,,,,040001F8 A80 A80,7,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:51,20:22:51,-08:00,+37.5137697,-122.4950972,35,3D,505389.2,0.0,,0,0,0.00,,1.2,9,-285,73,-1,0.0,0,,,-0.016,0.979,+0.698,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-356,,,,040001F8 A83 A83,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:52,20:22:52,-08:00,+37.5137560,-122.4951057,35,3D,505390.2,0.0,,0,0,0.00,,1.2,9,-285,73,-1,0.0,0,,,-0.016,0.981,+0.792,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-355,,,,040001F8 A86 A86,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:53,20:22:53,-08:00,+37.5137428,-122.4951137,35,3D,505391.2,0.0,,0,0,0.00,,1.2,9,-284,73,6,0.0,0,,,-0.017,0.980,+0.887,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-354,,,,040001F8 A89 A89,6,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,265,230,0,0,OIL PRESS,,101
2022-02-25,12:22:54,20:22:54,-08:00,+37.5137326,-122.4951194,35,3D,505392.2,0.0,,0,0,-0.00,,1.2,9,-284,73,-2,0.0,-0,,,-0.017,0.978,+0.983,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-352,,,,040001F8 A92 A92,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,226,225,220,260,230,0,0,OIL PRESS,,101
2022-02-25,12:22:55,20:22:55,-08:00,+37.5137142,-122.4951281,34,3D,505393.2,0.0,,0,0,0.00,,1.2,9,-285,73,-3,0.0,-0,,,-0.017,0.979,+1.062,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-351,,,,040001F8 A94 A94,4,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,225,225,220,260,230,0,0,OIL PRESS,,101
2022-02-25,12:22:56,20:22:56,-08:00,+37.5136931,-122.4951386,33,3D,505394.2,0.0,,0,0,-0.01,,1.2,9,-285,73,-2,0.0,1,,,-0.017,0.979,+1.117,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-351,,,,040001F8 A98 A98,6,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,225,225,220,260,230,0,0,OIL PRESS,,101
2022-02-25,12:22:57,20:22:57,-08:00,+37.5136802,-122.4951456,32,3D,505395.2,0.0,,0,0,-0.01,198.5,1.2,9,-285,73,-2,0.0,-0,10.11,0.97,-0.016,0.980,+0.970,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-350,,,,040007FF D5 D5,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,225,225,220,260,230,0,0,OIL PRESS,,101
2022-02-25,12:22:58,20:22:58,-08:00,+37.5136697,-122.4951516,32,3D,505396.2,0.0,,0,0,-0.00,198.6,1.2,9,-285,73,-3,0.0,-0,10.15,0.91,-0.016,0.980,+0.873,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-349,,,,040007FF D14 D14,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,219,236,225,225,220,260,230,0,0,OIL PRESS,,101
2022-02-25,12:22:59,20:22:59,-08:00,+37.5136664,-122.4951547,32,3D,505397.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-0,0.0,0,10.20,0.88,-0.015,0.980,+0.896,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-349,,,,040007FF D24 D24,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,220,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:00,20:23:00,-08:00,+37.5136664,-122.4951547,32,3D,505398.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,5,0.0,0,10.14,0.95,-0.018,0.979,+0.840,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-348,,,,040007FF D36 D36,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,220,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:01,20:23:01,-08:00,+37.5136664,-122.4951547,32,3D,505399.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,3,0.0,0,10.12,0.98,-0.017,0.980,+0.755,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-347,,,,040007FF D48 D48,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,220,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:02,20:23:02,-08:00,+37.5136664,-122.4951547,32,3D,505400.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,-3,0.0,0,10.15,0.96,-0.017,0.980,+0.728,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-347,,,,040007FF D60 D60,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:03,20:23:03,-08:00,+37.5136664,-122.4951547,32,3D,505401.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,-2,0.0,0,10.12,0.97,-0.015,0.980,+0.722,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-346,,,,040007FF D72 D72,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:04,20:23:04,-08:00,+37.5136664,-122.4951547,32,3D,505402.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,3,0.0,0,10.08,0.99,-0.018,0.984,+0.717,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.0,-346,,,,040007FF D84 D84,5,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:05,20:23:05,-08:00,+37.5136664,-122.4951547,32,3D,505403.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,2,0.0,0,10.03,1.03,-0.012,0.991,+0.719,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-345,,,,040007FF D96 D96,15,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:06,20:23:06,-08:00,+37.5136664,-122.4951547,32,3D,505404.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,1,0.0,0,10.03,0.99,-0.018,0.980,+0.748,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-345,,,,040007FF D98 D98,8,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,214,218,236,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:07,20:23:07,-08:00,+37.5136664,-122.4951547,32,3D,505405.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-1,0.0,0,10.15,0.92,-0.018,0.982,+0.778,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-344,,,,040007FF D98 D98,8,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:08,20:23:08,-08:00,+37.5136664,-122.4951547,32,3D,505406.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,2,0.0,0,10.18,0.94,-0.017,0.982,+0.803,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-343,,,,040007FF D98 D98,9,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:09,20:23:09,-08:00,+37.5136664,-122.4951547,32,3D,505407.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,3,0.0,0,10.19,1.01,-0.023,0.978,+0.847,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-343,,,,040007FF D98 D98,9,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:10,20:23:10,-08:00,+37.5136664,-122.4951547,32,3D,505408.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-2,0.0,0,10.14,1.01,-0.019,0.986,+0.794,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-342,,,,040007FF D98 D98,10,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:11,20:23:11,-08:00,+37.5136664,-122.4951547,32,3D,505409.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-1,0.0,0,10.10,0.98,-0.014,0.976,+0.711,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-342,,,,040007FF D98 D98,8,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:12,20:23:12,-08:00,+37.5136664,-122.4951547,32,3D,505410.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-5,0.0,0,10.09,1.01,-0.015,0.979,+0.699,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-341,,,,040007FF N0 N0,6,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,225,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:13,20:23:13,-08:00,+37.5136664,-122.4951547,32,3D,505411.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-1,0.0,0,10.10,1.06,-0.017,0.978,+0.748,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-341,,,,040007FF N4 N4,17,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,220,215,260,225,0,0,OIL PRESS,,101
