Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,11:35:37,19:35:37,-08:00,+36.9345417,-121.7881425,118,3D,502555.4,0.0,,0,0,-0.00,73.7,1.4,10,-200,158,-3,0.0,0,10.66,0.76,-0.012,0.977,+1.601,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,87,,,,040007FF N4 N4,5,,,1200,ALT,159,12,13,27.6,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:38,19:35:38,-08:00,+36.9345417,-121.7881425,118,3D,502556.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,-0,0.0,0,10.66,0.75,-0.013,0.979,+1.647,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N6 N6,7,,,1200,ALT,159,12,13,27.6,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:39,19:35:39,-08:00,+36.9345416,-121.7881424,118,3D,502557.5,0.0,,0,0,0.00,73.6,1.4,10,-200,158,3,0.0,0,10.65,0.72,-0.014,0.977,+1.637,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N8 N8,6,,,1200,ALT,159,12,13,27.6,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:40,19:35:40,-08:00,+36.9345416,-121.7881424,118,3D,502558.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,1,0.0,0,10.64,0.72,-0.013,0.977,+1.590,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N12 N12,5,,,1200,ALT,159,12,13,27.6,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:41,19:35:41,-08:00,+36.9345416,-121.7881424,118,3D,502559.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,-1,0.0,0,10.62,0.77,-0.013,0.977,+1.486,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N15 N15,6,,,1200,ALT,159,12,13,27.6,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:42,19:35:42,-08:00,+36.9345416,-121.7881424,118,3D,502560.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,4,0.0,0,10.62,0.73,-0.013,0.977,+1.444,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N19 N19,7,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:43,19:35:43,-08:00,+36.9345415,-121.7881424,118,3D,502561.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,4,0.0,0,10.60,0.74,-0.014,0.977,+1.383,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N22 N22,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:44,19:35:44,-08:00,+36.9345415,-121.7881423,118,3D,502562.4,0.0,,0,0,0.00,73.7,1.4,10,-200,158,-4,0.0,-0,10.60,0.77,-0.014,0.978,+1.279,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N25 N25,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:45,19:35:45,-08:00,+36.9345415,-121.7881423,118,3D,502563.4,0.0,,0,0,0.00,73.7,1.4,10,-200,158,-1,0.0,-0,10.63,0.78,-0.013,0.977,+1.200,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N28 N28,7,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:46,19:35:46,-08:00,+36.9345415,-121.7881423,118,3D,502564.4,0.0,,0,0,0.00,73.7,1.4,10,-200,158,4,0.0,-0,10.63,0.80,-0.014,0.978,+1.147,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N32 N32,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:47,19:35:47,-08:00,+36.9345414,-121.7881423,118,3D,502565.4,0.0,,0,0,0.00,73.7,1.4,10,-200,158,3,0.0,-0,10.62,0.82,-0.014,0.977,+1.144,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,86,,,,040007FF N32 N32,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:48,19:35:48,-08:00,+36.9345414,-121.7881423,118,3D,502566.4,0.0,,0,0,-0.00,73.7,1.4,10,-200,158,-0,0.0,-0,10.62,0.82,-0.013,0.977,+1.132,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,85,,,,040007FF N32 N32,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:49,19:35:49,-08:00,+36.9345414,-121.7881423,118,3D,502567.4,0.0,,0,0,-0.00,73.6,1.4,10,-199,158,6,0.0,0,10.67,0.80,-0.014,0.977,+1.078,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,85,,,,040007FF N32 N32,7,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:50,19:35:50,-08:00,+36.9345414,-121.7881422,118,3D,502568.4,0.0,,0,0,0.00,73.6,1.4,10,-200,158,-4,0.0,0,10.66,0.78,-0.013,0.978,+1.045,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,85,,,,040007FF N32 N32,8,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:51,19:35:51,-08:00,+36.9345414,-121.7881422,118,3D,502569.4,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,-6,0.0,0,10.64,0.77,-0.013,0.978,+1.077,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,85,,,,040007FF N34 N34,10,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:52,19:35:52,-08:00,+36.9345413,-121.7881422,118,3D,502570.5,0.0,,0,0,-0.00,73.6,1.4,10,-200,158,-2,0.0,0,10.66,0.77,-0.013,0.978,+1.094,,20,,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,84,,,,040007FF N38 N38,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:53,19:35:53,-08:00,+36.9345413,-121.7881422,118,3D,502571.4,0.0,,0,0,0.00,73.6,1.4,10,-200,158,0,0.0,0,10.66,0.78,-0.013,0.975,+1.149,,20,200,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,84,,,,040007FF N41 N41,13,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:54,19:35:54,-08:00,+36.9345413,-121.7881422,118,3D,502572.4,0.0,,0,0,-0.00,73.6,1.1,13,-200,158,-2,0.0,0,10.72,0.78,-0.012,0.978,+1.237,,20,200,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,84,,,,040007FF N44 N44,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:55,19:35:55,-08:00,+36.9345414,-121.7881423,118,3D,502573.4,0.0,,0,0,-0.00,73.6,1.1,13,-200,158,-1,0.0,0,10.68,0.79,-0.013,0.977,+1.301,,20,900,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,83,,,,040007FF N47 N47,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.4,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:56,19:35:56,-08:00,+36.9345414,-121.7881423,118,3D,502574.4,0.0,,0,0,0.00,73.6,1.1,13,-200,158,3,-0.0,0,10.66,0.80,-0.013,0.978,+1.299,,20,2000,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,83,,,,020007FF N47 N47,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:57,19:35:57,-08:00,+36.9345414,-121.7881424,118,3D,502575.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,-2,0.0,-0,10.66,0.77,-0.012,0.977,+1.324,,20,2600,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,83,,,,040007FF N48 N48,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:58,19:35:58,-08:00,+36.9345414,-121.7881424,118,3D,502576.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,4,0.0,0,10.66,0.73,-0.014,0.977,+1.361,,20,3100,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,83,,,,040007FF N52 N52,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:35:59,19:35:59,-08:00,+36.9345415,-121.7881425,118,3D,502577.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,-1,0.0,0,10.67,0.71,-0.014,0.977,+1.370,,20,3400,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,82,,,,040007FF N55 N55,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:00,19:36:00,-08:00,+36.9345415,-121.7881425,118,3D,502578.4,0.0,,0,0,0.00,73.6,1.1,13,-200,158,2,0.0,0,10.68,0.70,-0.012,0.977,+1.348,,20,4000,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,82,,,,040007FF N58 N58,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:01,19:36:01,-08:00,+36.9345415,-121.7881426,118,3D,502579.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,1,0.0,0,10.65,0.73,-0.013,0.977,+1.303,,20,4400,,,30.31,122.800,GPS1,LOI,,,,,,,,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,82,,,,040007FF N60 N60,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:02,19:36:02,-08:00,+36.9345415,-121.7881426,118,3D,502580.4,0.0,,0,0,-0.00,73.6,1.1,13,-200,158,-5,0.0,0,10.64,0.74,-0.014,0.977,+1.252,,20,4600,,,30.31,122.800,GPS1,LOI,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,81,,,,040007FF N64 N64,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:03,19:36:03,-08:00,+36.9345415,-121.7881426,118,3D,502581.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,-2,0.0,0,10.65,0.78,-0.013,0.978,+1.226,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,80,,,,040007FF N67 N67,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:04,19:36:04,-08:00,+36.9345416,-121.7881427,118,3D,502582.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,-1,0.0,0,10.68,0.78,-0.013,0.976,+1.229,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.035,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,80,,,,040007FF N70 N70,7,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:05,19:36:05,-08:00,+36.9345416,-121.7881427,118,3D,502583.4,0.0,,0,0,-0.00,73.6,1.1,13,-200,158,-3,-0.0,0,10.66,0.80,-0.014,0.977,+1.311,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.035,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,79,,,,040007FF N73 N73,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:06,19:36:06,-08:00,+36.9345416,-121.7881428,118,3D,502584.4,0.0,,0,0,-0.00,73.6,1.1,13,-200,158,2,0.0,0,10.65,0.79,-0.014,0.978,+1.316,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.035,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.8,79,,,,040007FF N77 N77,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:07,19:36:07,-08:00,+36.9345416,-121.7881428,118,3D,502585.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,3,0.0,0,10.63,0.78,-0.014,0.978,+1.220,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.035,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,78,,,,040007FF N80 N80,6,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:08,19:36:08,-08:00,+36.9345416,-121.7881429,118,3D,502586.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,1,0.0,-0,10.67,0.78,-0.014,0.978,+1.095,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.035,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,78,,,,040007FF N83 N83,5,,,1200,ALT,159,12,13,27.5,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:09,19:36:09,-08:00,+36.9345417,-121.7881429,118,3D,502587.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,-2,0.0,-0,10.64,0.76,-0.015,0.977,+0.979,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,77,,,,040007FF N86 N86,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:10,19:36:10,-08:00,+36.9345417,-121.7881430,118,3D,502588.4,0.0,,0,0,-0.00,73.7,1.1,13,-200,158,4,0.0,-0,10.62,0.79,-0.013,0.978,+0.892,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,77,,,,040007FF N89 N89,5,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:11,19:36:11,-08:00,+36.9345417,-121.7881431,118,3D,502589.5,0.0,,0,0,0.00,73.7,1.1,13,-200,158,0,0.0,0,10.63,0.79,-0.013,0.976,+0.822,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,76,,,,040007FF N92 N92,5,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:12,19:36:12,-08:00,+36.9345418,-121.7881431,118,3D,502590.5,0.0,,0,0,0.00,73.7,1.1,13,-200,158,2,0.0,0,10.64,0.80,-0.014,0.977,+0.762,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,76,,,,040007FF N96 N96,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:13,19:36:13,-08:00,+36.9345418,-121.7881431,118,3D,502591.4,0.0,,0,0,0.00,73.7,1.1,13,-199,158,4,0.0,-0,10.63,0.81,-0.012,0.976,+0.680,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,76,,,,040007FF N98 N98,5,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:14,19:36:14,-08:00,+36.9345418,-121.7881431,118,3D,502592.4,0.0,,0,0,-0.00,73.7,1.1,13,-199,158,3,0.0,-0,10.65,0.81,-0.014,0.977,+0.636,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,76,,,,040007FF N99 N99,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:15,19:36:15,-08:00,+36.9345420,-121.7881436,118,3DDiff,502593.4,0.0,,0,0,0.00,73.6,1.1,13,-200,158,-6,0.0,0,10.67,0.80,-0.013,0.977,+0.675,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,75,,,,040007FF N100 N100,5,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:16,19:36:16,-08:00,+36.9345434,-121.7881457,118,3DDiff,502594.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,-1,0.0,0,10.67,0.83,-0.013,0.976,+0.771,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,75,,,,040007FF N100 N100,5,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:17,19:36:17,-08:00,+36.9345447,-121.7881475,118,3DDiff,502595.4,0.0,,0,0,0.00,73.7,1.1,13,-200,158,-2,0.0,-0,10.67,0.85,-0.012,0.978,+0.881,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,75,,,,040007FF N100 N100,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:18,19:36:18,-08:00,+36.9345458,-121.7881496,118,3DDiff,502596.4,0.0,,0,0,0.00,73.6,1.1,13,-200,158,0,0.0,0,10.68,0.80,-0.015,0.977,+0.991,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,74,,,,040007FF N100 N100,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:19,19:36:19,-08:00,+36.9345468,-121.7881517,118,3DDiff,502597.4,0.0,,0,0,0.00,73.6,1.1,13,-200,158,4,0.0,0,10.70,0.77,-0.013,0.980,+1.035,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,74,,,,040007FF N100 N100,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,190,196,191,150,145,155,145,0,0,OIL PRESS,,101
2022-02-25,11:36:20,19:36:20,-08:00,+36.9345469,-121.7881533,118,3DDiff,502598.4,0.0,,0,0,0.00,73.6,1.1,13,-199,158,0,-0.0,0,10.70,0.74,-0.014,0.978,+1.031,,20,4600,,,30.31,122.800,GPS1,,17CL,25.1,292,292,0.039,+0.04,6076,TERM,,,,,Fail,,,,,,,,,,,,-13.0,17.7,73,,,,040007FF N100 N100,6,,,1200,ALT,159,12,13,27.4,0,0,30.2,12.5,0,6,0.0,-3,39,0.00,0.01,0.01,185,189,196,191,150,145,155,145,0,0,OIL PRESS,,101
